Date,Category,Amount,Description,User
2025-07-21 00:00:00.000000,Food,384,Groceries,Ram
2025-07-12 00:00:00.000000,Travel,2412,Flight,Ram
2025-07-02 00:00:00.000000,Shopping,1043,Shoes,Ram
2025-07-15 00:00:00.000000,Shopping,980,Shoes,Ram
2025-07-25 00:00:00.000000,Food,798,Cafe,Ram
2025-07-10 00:00:00.000000,Transport,615,Uber,Ram
2025-07-22 00:00:00.000000,Rent,7925,Room Rent,Ram
2025-07-23 00:00:00.000000,Food,2111,Dinner,Ram
2025-08-02 00:00:00.000000,Travel,905,Flight,Ram
2025-08-06 00:00:00.000000,Shopping,2246,Clothes,Ram
2025-08-25 00:00:00.000000,Transport,1172,Auto Ride,Ram
2025-08-13 00:00:00.000000,Food,334,Groceries,Ram
2025-08-27 00:00:00.000000,Food,746,Groceries,Ram
2025-08-28 00:00:00.000000,Entertainment,1155,Movie,Ram
2025-08-23 00:00:00.000000,Shopping,285,Amazon Order,Ram
2025-08-02 00:00:00.000000,Food,1264,Groceries,Ram
2025-08-22 00:00:00.000000,Travel,899,Train Ticket,Ram
2025-08-27 00:00:00.000000,Transport,491,Petrol,Ram
2025-08-21 00:00:00.000000,Shopping,1808,Electronics,Ram
2025-08-14 00:00:00.000000,Entertainment,921,Movie,Ram
2025-08-01 00:00:00.000000,Travel,1193,Flight,Ram
2025-08-24 00:00:00.000000,Entertainment,1101,Game,Ram
2025-08-02 00:00:00.000000,Shopping,2474,Accessories,Ram
2025-08-09 00:00:00.000000,Food,867,Groceries,Ram
2025-08-19 00:00:00.000000,Entertainment,879,Concert,Ram
2025-09-07 00:00:00.000000,Shopping,2337,Clothes,Ram
2025-09-19 00:00:00.000000,Entertainment,793,Game,Ram
2025-09-13 00:00:00.000000,Shopping,2317,Amazon Order,Ram
2025-09-02 00:00:00.000000,Food,1351,Groceries,Ram
2025-09-23 00:00:00.000000,Shopping,168,Shoes,Ram
2025-09-04 00:00:00.000000,Entertainment,986,Game,Ram
2025-09-01 00:00:00.000000,Rent,6114,Room Rent,Ram
2025-09-22 00:00:00.000000,Shopping,706,Electronics,Ram
2025-09-05 00:00:00.000000,Rent,10799,Hostel Rent,Ram
2025-09-21 00:00:00.000000,Food,2377,Snacks,Ram
2025-09-28 00:00:00.000000,Rent,6906,Hostel Rent,Ram
2025-09-24 00:00:00.000000,Shopping,2466,Accessories,Ram
2025-09-05 00:00:00.000000,Rent,9691,Room Rent,Ram
2025-09-07 00:00:00.000000,Shopping,859,Electronics,Ram
2025-09-03 00:00:00.000000,Transport,927,Metro Ticket,Ram
2025-10-05 00:00:00.000000,Transport,2441,Metro Ticket,Ram
2025-10-16 00:00:00.000000,Transport,2110,Uber,Ram
2025-10-01 00:00:00.000000,Entertainment,917,Concert,Ram
2025-10-18 00:00:00.000000,Rent,11807,Hostel Rent,Ram
2025-10-03 00:00:00.000000,Entertainment,552,Concert,Ram
2025-10-22 00:00:00.000000,Transport,2428,Petrol,Ram
2025-10-04 00:00:00.000000,Shopping,2290,Clothes,Ram
2025-10-24 00:00:00.000000,Transport,799,Petrol,Ram
2025-10-25 00:00:00.000000,Travel,2049,Train Ticket,Ram
2025-10-12 00:00:00.000000,Entertainment,958,Netflix,Ram
2025-10-02 00:00:00.000000,Travel,1422,Train Ticket,Ram
2025-10-07 00:00:00.000000,Travel,2718,Trip,Ram
2025-10-05 00:00:00.000000,Food,475,Breakfast,Ram
2025-10-13 00:00:00.000000,Rent,7838,Hostel Rent,Ram
2025-10-15 00:00:00.000000,Rent,5975,House Rent,Ram
2025-10-15 00:00:00.000000,Rent,7278,Room Rent,Ram
2025-10-19 00:00:00.000000,Rent,5128,Room Rent,Ram
2025-10-17 00:00:00.000000,Travel,1725,Trip,Ram
2025-10-28 00:00:00.000000,Travel,2223,Taxi,Ram
2025-11-09 00:00:00.000000,Food,1629,Dinner,Ram
2025-11-10 00:00:00.000000,Rent,9944,Hostel Rent,Ram
2025-11-27 00:00:00.000000,Food,1697,Dinner,Ram
2025-11-14 00:00:00.000000,Entertainment,2427,Netflix,Ram
2025-11-21 00:00:00.000000,Entertainment,1306,Movie,Ram
2025-11-05 00:00:00.000000,Shopping,1860,Accessories,Ram
2025-11-14 00:00:00.000000,Transport,1017,Uber,Ram
2025-11-22 00:00:00.000000,Transport,342,Auto Ride,Ram
2025-11-13 00:00:00.000000,Travel,739,Taxi,Ram
2025-11-26 00:00:00.000000,Transport,469,Auto Ride,Ram
2025-11-07 00:00:00.000000,Transport,1198,Uber,Ram
2025-11-11 00:00:00.000000,Travel,1989,Bus Ticket,Ram
2025-11-20 00:00:00.000000,Transport,1614,Auto Ride,Ram
2025-11-11 00:00:00.000000,Travel,2094,Flight,Ram
2025-11-17 00:00:00.000000,Rent,5809,Room Rent,Ram
2025-11-26 00:00:00.000000,Transport,937,Petrol,Ram
2025-11-12 00:00:00.000000,Shopping,768,Electronics,Ram
2025-11-11 00:00:00.000000,Travel,693,Bus Ticket,Ram
2025-11-07 00:00:00.000000,Transport,1696,Metro Ticket,Ram
2025-11-17 00:00:00.000000,Rent,10547,House Rent,Ram
2025-12-10 00:00:00.000000,Travel,935,Taxi,Ram
2025-12-09 00:00:00.000000,Transport,949,Auto Ride,Ram
2025-12-28 00:00:00.000000,Food,2344,Snacks,Ram
2025-12-07 00:00:00.000000,Food,2195,Dinner,Ram
2025-12-24 00:00:00.000000,Travel,768,Taxi,Ram
2025-12-25 00:00:00.000000,Shopping,890,Accessories,Ram
2025-12-14 00:00:00.000000,Entertainment,1073,Concert,Ram
2025-12-23 00:00:00.000000,Shopping,273,Shoes,Ram
2025-12-11 00:00:00.000000,Transport,1191,Uber,Ram
2025-12-09 00:00:00.000000,Food,2014,Dinner,Ram
2025-12-19 00:00:00.000000,Food,1584,Dinner,Ram
2025-12-12 00:00:00.000000,Entertainment,976,Movie,Ram
2025-12-05 00:00:00.000000,Entertainment,1450,Movie,Ram
2025-12-23 00:00:00.000000,Food,2032,Groceries,Ram
2025-12-02 00:00:00.000000,Entertainment,243,Game,Ram
2026-01-11 00:00:00.000000,Travel,2139,Trip,Ram
2026-01-09 00:00:00.000000,Shopping,2001,Shoes,Ram
2026-01-06 00:00:00.000000,Travel,2948,Taxi,Ram
2026-01-23 00:00:00.000000,Entertainment,1954,Netflix,Ram
2026-01-22 00:00:00.000000,Food,1409,Cafe,Ram
2026-01-01 00:00:00.000000,Travel,829,Taxi,Ram
2026-01-18 00:00:00.000000,Travel,1925,Taxi,Ram
2026-01-04 00:00:00.000000,Travel,3247,Taxi,Ram
2026-01-10 00:00:00.000000,Food,2162,Lunch,Ram
2026-01-10 00:00:00.000000,Shopping,2083,Shoes,Ram
2026-01-18 00:00:00.000000,Transport,1542,Metro Ticket,Ram
2026-01-17 00:00:00.000000,Travel,2500,Bus Ticket,Ram
2026-01-13 00:00:00.000000,Rent,10674,House Rent,Ram
2026-01-03 00:00:00.000000,Shopping,2458,Accessories,Ram
2026-01-08 00:00:00.000000,Rent,10225,Room Rent,Ram
2026-01-09 00:00:00.000000,Food,1386,Cafe,Ram
2026-01-19 00:00:00.000000,Rent,7599,Hostel Rent,Ram
2026-02-06 00:00:00.000000,Transport,225,Auto Ride,Ram
2026-02-01 00:00:00.000000,Travel,2936,Taxi,Ram
2026-02-18 00:00:00.000000,Food,871,Groceries,Ram
2026-02-24 00:00:00.000000,Transport,905,Petrol,Ram
2026-02-23 00:00:00.000000,Transport,120,Auto Ride,Ram
2026-02-13 00:00:00.000000,Food,412,Lunch,Ram
2026-02-12 00:00:00.000000,Rent,9184,Room Rent,Ram
2026-02-09 00:00:00.000000,Entertainment,382,Concert,Ram
2026-02-16 00:00:00.000000,Food,1453,Cafe,Ram
2026-02-14 00:00:00.000000,Rent,8322,Room Rent,Ram
2026-02-02 00:00:00.000000,Shopping,1441,Shoes,Ram
2026-02-01 00:00:00.000000,Shopping,1197,Electronics,Ram
2026-02-18 00:00:00.000000,Travel,539,Train Ticket,Ram
2026-02-27 00:00:00.000000,Food,638,Cafe,Ram
2026-02-24 00:00:00.000000,Travel,2178,Taxi,Ram
2026-02-24 00:00:00.000000,Entertainment,896,Game,Ram
2026-02-16 00:00:00.000000,Food,2350,Dinner,Ram
2026-02-06 00:00:00.000000,Food,1709,Dinner,Ram
2026-02-23 00:00:00.000000,Shopping,1416,Clothes,Ram
2026-02-05 00:00:00.000000,Shopping,2036,Amazon Order,Ram
2026-03-08 00:00:00.000000,Shopping,2238,Electronics,Ram
2026-03-05 00:00:00.000000,Transport,1990,Petrol,Ram
2026-03-06 00:00:00.000000,Shopping,2341,Electronics,Ram
2017-01-18 00:00:00.000000,Travel,2389,Train Ticket,Krishna
2017-01-11 00:00:00.000000,Entertainment,419,Movie,Krishna
2017-01-21 00:00:00.000000,Entertainment,616,Game,Krishna
2017-01-14 00:00:00.000000,Transport,396,Uber,Krishna
2017-01-08 00:00:00.000000,Rent,7201,House Rent,Krishna
2017-01-11 00:00:00.000000,Shopping,2156,Clothes,Krishna
2017-01-24 00:00:00.000000,Entertainment,2461,Netflix,Krishna
2017-01-03 00:00:00.000000,Travel,1402,Flight,Krishna
2017-01-07 00:00:00.000000,Rent,11566,Hostel Rent,Krishna
2017-01-28 00:00:00.000000,Shopping,773,Amazon Order,Krishna
2017-01-18 00:00:00.000000,Travel,2803,Trip,Krishna
2017-01-09 00:00:00.000000,Rent,11136,Room Rent,Krishna
2017-01-26 00:00:00.000000,Shopping,2123,Amazon Order,Krishna
2017-01-14 00:00:00.000000,Transport,2094,Metro Ticket,Krishna
2017-01-11 00:00:00.000000,Entertainment,508,Game,Krishna
2017-01-19 00:00:00.000000,Food,1398,Groceries,Krishna
2017-02-16 00:00:00.000000,Shopping,1798,Amazon Order,Krishna
2017-02-26 00:00:00.000000,Transport,356,Petrol,Krishna
2017-02-28 00:00:00.000000,Food,306,Cafe,Krishna
2017-02-19 00:00:00.000000,Travel,3020,Taxi,Krishna
2017-02-15 00:00:00.000000,Food,709,Groceries,Krishna
2017-02-09 00:00:00.000000,Entertainment,2408,Game,Krishna
2017-02-27 00:00:00.000000,Rent,7096,House Rent,Krishna
2017-02-21 00:00:00.000000,Travel,797,Trip,Krishna
2017-02-19 00:00:00.000000,Shopping,667,Amazon Order,Krishna
2017-02-01 00:00:00.000000,Food,2444,Dinner,Krishna
2017-02-21 00:00:00.000000,Rent,9629,Room Rent,Krishna
2017-02-19 00:00:00.000000,Travel,878,Train Ticket,Krishna
2017-02-19 00:00:00.000000,Food,781,Groceries,Krishna
2017-02-11 00:00:00.000000,Travel,1165,Taxi,Krishna
2017-02-05 00:00:00.000000,Food,1938,Breakfast,Krishna
2017-02-06 00:00:00.000000,Food,1002,Cafe,Krishna
2017-03-19 00:00:00.000000,Shopping,456,Accessories,Krishna
2017-03-15 00:00:00.000000,Rent,8561,House Rent,Krishna
2017-03-19 00:00:00.000000,Food,1957,Breakfast,Krishna
2017-03-06 00:00:00.000000,Transport,2451,Auto Ride,Krishna
2017-03-22 00:00:00.000000,Shopping,552,Clothes,Krishna
2017-03-14 00:00:00.000000,Food,1728,Breakfast,Krishna
2017-03-07 00:00:00.000000,Food,1328,Snacks,Krishna
2017-03-23 00:00:00.000000,Transport,600,Auto Ride,Krishna
2017-03-05 00:00:00.000000,Entertainment,1207,Movie,Krishna
2017-03-24 00:00:00.000000,Food,350,Snacks,Krishna
2017-03-04 00:00:00.000000,Transport,2269,Uber,Krishna
2017-03-21 00:00:00.000000,Rent,11001,Room Rent,Krishna
2017-03-18 00:00:00.000000,Entertainment,1161,Movie,Krishna
2017-03-09 00:00:00.000000,Travel,963,Bus Ticket,Krishna
2017-03-25 00:00:00.000000,Food,1990,Breakfast,Krishna
2017-04-16 00:00:00.000000,Rent,11569,Hostel Rent,Krishna
2017-04-19 00:00:00.000000,Food,156,Cafe,Krishna
2017-04-02 00:00:00.000000,Transport,1380,Auto Ride,Krishna
2017-04-01 00:00:00.000000,Rent,8292,Room Rent,Krishna
2017-04-07 00:00:00.000000,Food,2025,Breakfast,Krishna
2017-04-15 00:00:00.000000,Entertainment,1395,Concert,Krishna
2017-04-27 00:00:00.000000,Rent,10225,Hostel Rent,Krishna
2017-04-20 00:00:00.000000,Food,246,Lunch,Krishna
2017-04-07 00:00:00.000000,Shopping,1946,Clothes,Krishna
2017-04-05 00:00:00.000000,Rent,9091,House Rent,Krishna
2017-04-12 00:00:00.000000,Rent,9634,Room Rent,Krishna
2017-04-15 00:00:00.000000,Food,2405,Breakfast,Krishna
2017-04-04 00:00:00.000000,Travel,2198,Flight,Krishna
2017-04-07 00:00:00.000000,Shopping,896,Amazon Order,Krishna
2017-04-20 00:00:00.000000,Shopping,2349,Electronics,Krishna
2017-04-05 00:00:00.000000,Shopping,1599,Clothes,Krishna
2017-04-16 00:00:00.000000,Food,246,Lunch,Krishna
2017-04-09 00:00:00.000000,Rent,7780,Hostel Rent,Krishna
2017-05-11 00:00:00.000000,Travel,3329,Train Ticket,Krishna
2017-05-21 00:00:00.000000,Rent,6340,Hostel Rent,Krishna
2017-05-17 00:00:00.000000,Food,310,Groceries,Krishna
2017-05-13 00:00:00.000000,Travel,2092,Taxi,Krishna
2017-05-22 00:00:00.000000,Food,1488,Cafe,Krishna
2017-05-25 00:00:00.000000,Entertainment,2472,Game,Krishna
2017-05-16 00:00:00.000000,Transport,2309,Auto Ride,Krishna
2017-05-13 00:00:00.000000,Entertainment,2327,Game,Krishna
2017-05-22 00:00:00.000000,Entertainment,2426,Concert,Krishna
2017-05-26 00:00:00.000000,Shopping,270,Electronics,Krishna
2017-05-18 00:00:00.000000,Entertainment,2086,Concert,Krishna
2017-05-10 00:00:00.000000,Food,2331,Dinner,Krishna
2017-05-04 00:00:00.000000,Transport,233,Petrol,Krishna
2017-05-11 00:00:00.000000,Travel,1679,Bus Ticket,Krishna
2017-05-26 00:00:00.000000,Shopping,918,Electronics,Krishna
2017-05-28 00:00:00.000000,Entertainment,1500,Movie,Krishna
2017-05-24 00:00:00.000000,Shopping,828,Accessories,Krishna
2017-05-23 00:00:00.000000,Food,324,Cafe,Krishna
2017-06-26 00:00:00.000000,Rent,11790,House Rent,Krishna
2017-06-25 00:00:00.000000,Shopping,323,Shoes,Krishna
2017-06-20 00:00:00.000000,Travel,2462,Train Ticket,Krishna
2017-06-14 00:00:00.000000,Shopping,2195,Clothes,Krishna
2017-06-23 00:00:00.000000,Rent,8821,Room Rent,Krishna
2017-06-21 00:00:00.000000,Food,1083,Groceries,Krishna
2017-06-11 00:00:00.000000,Shopping,345,Shoes,Krishna
2017-06-14 00:00:00.000000,Travel,1349,Taxi,Krishna
2017-06-22 00:00:00.000000,Travel,3229,Bus Ticket,Krishna
2017-06-02 00:00:00.000000,Food,750,Groceries,Krishna
2017-06-24 00:00:00.000000,Rent,8117,Hostel Rent,Krishna
2017-06-05 00:00:00.000000,Rent,7899,House Rent,Krishna
2017-06-21 00:00:00.000000,Rent,9888,Hostel Rent,Krishna
2017-06-01 00:00:00.000000,Food,1470,Snacks,Krishna
2017-06-11 00:00:00.000000,Shopping,2246,Clothes,Krishna
2017-06-22 00:00:00.000000,Transport,284,Petrol,Krishna
2017-06-05 00:00:00.000000,Entertainment,1130,Movie,Krishna
2017-07-26 00:00:00.000000,Travel,1062,Taxi,Krishna
2017-07-05 00:00:00.000000,Food,1757,Dinner,Krishna
2017-07-15 00:00:00.000000,Entertainment,1526,Netflix,Krishna
2017-07-02 00:00:00.000000,Transport,134,Auto Ride,Krishna
2017-07-25 00:00:00.000000,Shopping,1225,Clothes,Krishna
2017-07-08 00:00:00.000000,Transport,2490,Uber,Krishna
2017-07-08 00:00:00.000000,Transport,367,Petrol,Krishna
2017-07-18 00:00:00.000000,Food,1877,Snacks,Krishna
2017-07-18 00:00:00.000000,Rent,10490,Hostel Rent,Krishna
2017-07-24 00:00:00.000000,Food,782,Groceries,Krishna
2017-07-20 00:00:00.000000,Transport,1254,Metro Ticket,Krishna
2017-07-08 00:00:00.000000,Transport,1237,Petrol,Krishna
2017-07-24 00:00:00.000000,Transport,1387,Metro Ticket,Krishna
2017-07-05 00:00:00.000000,Shopping,170,Clothes,Krishna
2017-07-12 00:00:00.000000,Entertainment,1429,Netflix,Krishna
2017-07-05 00:00:00.000000,Travel,1404,Train Ticket,Krishna
2017-07-24 00:00:00.000000,Shopping,1876,Shoes,Krishna
2017-07-24 00:00:00.000000,Entertainment,1106,Game,Krishna
2017-08-02 00:00:00.000000,Entertainment,924,Game,Krishna
2017-08-21 00:00:00.000000,Travel,2426,Train Ticket,Krishna
2017-08-03 00:00:00.000000,Rent,9299,Room Rent,Krishna
2017-08-06 00:00:00.000000,Rent,8325,Hostel Rent,Krishna
2017-08-04 00:00:00.000000,Rent,10840,Room Rent,Krishna
2017-08-22 00:00:00.000000,Transport,665,Petrol,Krishna
2017-08-22 00:00:00.000000,Travel,1715,Trip,Krishna
2017-08-10 00:00:00.000000,Food,1016,Groceries,Krishna
2017-08-05 00:00:00.000000,Shopping,2024,Electronics,Krishna
2017-08-26 00:00:00.000000,Shopping,1927,Amazon Order,Krishna
2017-08-28 00:00:00.000000,Shopping,431,Accessories,Krishna
2017-08-01 00:00:00.000000,Rent,7555,Room Rent,Krishna
2017-08-02 00:00:00.000000,Transport,772,Auto Ride,Krishna
2017-08-12 00:00:00.000000,Rent,8064,House Rent,Krishna
2017-08-14 00:00:00.000000,Travel,1011,Flight,Krishna
2017-08-22 00:00:00.000000,Transport,1270,Petrol,Krishna
2017-08-01 00:00:00.000000,Entertainment,2236,Netflix,Krishna
2017-08-13 00:00:00.000000,Food,200,Dinner,Krishna
2017-08-16 00:00:00.000000,Rent,5848,House Rent,Krishna
2017-08-10 00:00:00.000000,Shopping,338,Amazon Order,Krishna
2017-09-13 00:00:00.000000,Transport,1735,Metro Ticket,Krishna
2017-09-12 00:00:00.000000,Rent,8121,Hostel Rent,Krishna
2017-09-08 00:00:00.000000,Travel,3321,Taxi,Krishna
2017-09-10 00:00:00.000000,Transport,869,Petrol,Krishna
2017-09-23 00:00:00.000000,Rent,9869,Room Rent,Krishna
2017-09-17 00:00:00.000000,Shopping,1911,Amazon Order,Krishna
2017-09-24 00:00:00.000000,Rent,11752,Hostel Rent,Krishna
2017-09-03 00:00:00.000000,Entertainment,1212,Game,Krishna
2017-09-27 00:00:00.000000,Transport,2004,Auto Ride,Krishna
2017-09-17 00:00:00.000000,Entertainment,2113,Concert,Krishna
2017-09-03 00:00:00.000000,Shopping,2361,Amazon Order,Krishna
2017-09-07 00:00:00.000000,Transport,776,Metro Ticket,Krishna
2017-09-26 00:00:00.000000,Rent,11356,House Rent,Krishna
2017-09-11 00:00:00.000000,Food,1596,Breakfast,Krishna
2017-09-19 00:00:00.000000,Shopping,888,Clothes,Krishna
2017-09-25 00:00:00.000000,Transport,286,Uber,Krishna
2017-10-18 00:00:00.000000,Shopping,1992,Shoes,Krishna
2017-10-06 00:00:00.000000,Entertainment,642,Movie,Krishna
2017-10-16 00:00:00.000000,Shopping,951,Clothes,Krishna
2017-10-26 00:00:00.000000,Rent,7940,Room Rent,Krishna
2017-10-19 00:00:00.000000,Shopping,2038,Electronics,Krishna
2017-10-22 00:00:00.000000,Travel,2480,Taxi,Krishna
2017-10-15 00:00:00.000000,Shopping,1154,Electronics,Krishna
2017-10-24 00:00:00.000000,Food,1596,Cafe,Krishna
2017-10-17 00:00:00.000000,Travel,581,Taxi,Krishna
2017-10-08 00:00:00.000000,Shopping,946,Accessories,Krishna
2017-10-18 00:00:00.000000,Rent,7459,Room Rent,Krishna
2017-10-24 00:00:00.000000,Entertainment,1254,Netflix,Krishna
2017-10-01 00:00:00.000000,Shopping,345,Amazon Order,Krishna
2017-10-17 00:00:00.000000,Food,355,Lunch,Krishna
2017-10-01 00:00:00.000000,Transport,2337,Metro Ticket,Krishna
2017-10-03 00:00:00.000000,Food,2349,Snacks,Krishna
2017-11-27 00:00:00.000000,Entertainment,1901,Concert,Krishna
2017-11-03 00:00:00.000000,Transport,1058,Petrol,Krishna
2017-11-08 00:00:00.000000,Travel,1035,Flight,Krishna
2017-11-20 00:00:00.000000,Food,399,Cafe,Krishna
2017-11-10 00:00:00.000000,Rent,9987,Room Rent,Krishna
2017-11-04 00:00:00.000000,Rent,7069,Room Rent,Krishna
2017-11-13 00:00:00.000000,Transport,277,Metro Ticket,Krishna
2017-11-19 00:00:00.000000,Rent,11212,Hostel Rent,Krishna
2017-11-01 00:00:00.000000,Transport,445,Petrol,Krishna
2017-11-06 00:00:00.000000,Transport,1638,Petrol,Krishna
2017-11-05 00:00:00.000000,Entertainment,1611,Movie,Krishna
2017-11-11 00:00:00.000000,Entertainment,1168,Netflix,Krishna
2017-11-24 00:00:00.000000,Food,238,Breakfast,Krishna
2017-11-11 00:00:00.000000,Food,1921,Cafe,Krishna
2017-11-14 00:00:00.000000,Transport,1896,Metro Ticket,Krishna
2017-11-03 00:00:00.000000,Food,246,Lunch,Krishna
2017-11-01 00:00:00.000000,Travel,606,Flight,Krishna
2017-11-28 00:00:00.000000,Entertainment,1674,Concert,Krishna
2017-11-16 00:00:00.000000,Travel,603,Flight,Krishna
2017-12-21 00:00:00.000000,Shopping,1800,Electronics,Krishna
2017-12-01 00:00:00.000000,Food,163,Breakfast,Krishna
2017-12-27 00:00:00.000000,Food,1958,Groceries,Krishna
2017-12-15 00:00:00.000000,Food,1273,Cafe,Krishna
2017-12-12 00:00:00.000000,Shopping,1851,Shoes,Krishna
2017-12-11 00:00:00.000000,Rent,10499,Room Rent,Krishna
2017-12-13 00:00:00.000000,Shopping,659,Shoes,Krishna
2017-12-17 00:00:00.000000,Travel,1417,Trip,Krishna
2017-12-13 00:00:00.000000,Rent,11779,Hostel Rent,Krishna
2017-12-07 00:00:00.000000,Shopping,364,Amazon Order,Krishna
2017-12-12 00:00:00.000000,Shopping,2102,Shoes,Krishna
2017-12-18 00:00:00.000000,Travel,1225,Flight,Krishna
2017-12-20 00:00:00.000000,Entertainment,953,Concert,Krishna
2017-12-06 00:00:00.000000,Food,2054,Dinner,Krishna
2017-12-04 00:00:00.000000,Entertainment,1966,Netflix,Krishna
2017-12-14 00:00:00.000000,Food,862,Cafe,Krishna
2017-12-12 00:00:00.000000,Travel,2503,Train Ticket,Krishna
2018-01-15 00:00:00.000000,Food,276,Snacks,Krishna
2018-01-01 00:00:00.000000,Entertainment,1413,Game,Krishna
2018-01-10 00:00:00.000000,Entertainment,1237,Movie,Krishna
2018-01-21 00:00:00.000000,Shopping,1809,Shoes,Krishna
2018-01-27 00:00:00.000000,Shopping,502,Electronics,Krishna
2018-01-18 00:00:00.000000,Rent,5606,House Rent,Krishna
2018-01-05 00:00:00.000000,Transport,421,Auto Ride,Krishna
2018-01-24 00:00:00.000000,Food,2369,Groceries,Krishna
2018-01-01 00:00:00.000000,Food,2039,Breakfast,Krishna
2018-01-07 00:00:00.000000,Entertainment,1925,Concert,Krishna
2018-01-13 00:00:00.000000,Rent,6916,House Rent,Krishna
2018-01-16 00:00:00.000000,Travel,2209,Trip,Krishna
2018-01-24 00:00:00.000000,Transport,746,Metro Ticket,Krishna
2018-01-25 00:00:00.000000,Transport,219,Petrol,Krishna
2018-01-06 00:00:00.000000,Travel,806,Train Ticket,Krishna
2018-01-20 00:00:00.000000,Rent,7422,Hostel Rent,Krishna
2018-01-10 00:00:00.000000,Food,1314,Lunch,Krishna
2018-02-01 00:00:00.000000,Food,1801,Dinner,Krishna
2018-02-03 00:00:00.000000,Transport,563,Auto Ride,Krishna
2018-02-02 00:00:00.000000,Entertainment,924,Netflix,Krishna
2018-02-10 00:00:00.000000,Entertainment,750,Movie,Krishna
2018-02-05 00:00:00.000000,Rent,9010,Hostel Rent,Krishna
2018-02-07 00:00:00.000000,Transport,182,Petrol,Krishna
2018-02-27 00:00:00.000000,Entertainment,1363,Movie,Krishna
2018-02-18 00:00:00.000000,Rent,6708,Room Rent,Krishna
2018-02-18 00:00:00.000000,Shopping,1754,Amazon Order,Krishna
2018-02-20 00:00:00.000000,Shopping,1838,Accessories,Krishna
2018-02-01 00:00:00.000000,Food,1132,Dinner,Krishna
2018-02-13 00:00:00.000000,Transport,567,Petrol,Krishna
2018-02-10 00:00:00.000000,Food,718,Cafe,Krishna
2018-02-06 00:00:00.000000,Entertainment,554,Movie,Krishna
2018-02-27 00:00:00.000000,Travel,3341,Flight,Krishna
2018-02-28 00:00:00.000000,Rent,5629,Hostel Rent,Krishna
2018-02-16 00:00:00.000000,Entertainment,567,Concert,Krishna
2018-02-09 00:00:00.000000,Food,1852,Lunch,Krishna
2018-03-15 00:00:00.000000,Food,173,Snacks,Krishna
2018-03-09 00:00:00.000000,Rent,11060,House Rent,Krishna
2018-03-09 00:00:00.000000,Entertainment,1268,Movie,Krishna
2018-03-23 00:00:00.000000,Food,630,Breakfast,Krishna
2018-03-11 00:00:00.000000,Travel,2342,Taxi,Krishna
2018-03-14 00:00:00.000000,Rent,10073,House Rent,Krishna
2018-03-16 00:00:00.000000,Rent,6940,Hostel Rent,Krishna
2018-03-10 00:00:00.000000,Transport,2257,Uber,Krishna
2018-03-12 00:00:00.000000,Food,1598,Dinner,Krishna
2018-03-24 00:00:00.000000,Transport,557,Auto Ride,Krishna
2018-03-11 00:00:00.000000,Rent,10409,Room Rent,Krishna
2018-03-05 00:00:00.000000,Shopping,1230,Clothes,Krishna
2018-03-06 00:00:00.000000,Rent,10196,Hostel Rent,Krishna
2018-03-18 00:00:00.000000,Food,1746,Groceries,Krishna
2018-03-01 00:00:00.000000,Transport,1797,Uber,Krishna
2018-03-15 00:00:00.000000,Rent,7410,Hostel Rent,Krishna
2018-03-12 00:00:00.000000,Food,1738,Cafe,Krishna
2018-03-26 00:00:00.000000,Transport,1156,Uber,Krishna
2018-03-21 00:00:00.000000,Food,508,Breakfast,Krishna
2018-03-27 00:00:00.000000,Entertainment,611,Netflix,Krishna
2018-04-27 00:00:00.000000,Shopping,2164,Accessories,Krishna
2018-04-14 00:00:00.000000,Transport,329,Auto Ride,Krishna
2018-04-10 00:00:00.000000,Shopping,276,Clothes,Krishna
2018-04-16 00:00:00.000000,Transport,785,Uber,Krishna
2018-04-12 00:00:00.000000,Transport,2291,Metro Ticket,Krishna
2018-04-22 00:00:00.000000,Rent,11070,Room Rent,Krishna
2018-04-26 00:00:00.000000,Transport,616,Petrol,Krishna
